l 40_51.40 SS 1835.06 S410S 63.46 S660S 74.454
l 40_64.25 SS 2934.33 S410S 80.815 S660S 99.451
l n10_123.36 SS 4136.13 S410S 116.415 S660S 84.319
l n10_143.92 SS 2249.24 S410S 73.606 S660S 65.279
l n10_246.72 SS 5735.59 S410S 220.625 S660S 123.034
l n10_257.00 SS 5251.75 S410S 168.469 S660S 91.955
l n20_126.96 SS 2966.01 S410S 80.261 S660S 71.003
l n20_137.54 SS 3586.91 S410S 80.081 S660S 92.117
l n20_169.28 SS 5274.93 S410S 123.614 S660S 157.145
l n20_179.86 SS 7787.56 S410S 202.53 S660S 238.896
l n20_190.44 SS 8083 S410S 297.417 S660S 328.674
l n20_21.16 SS 2369.57 S410S 88.198 S660S 89.241
l n30_116.10 SS 2750.08 S410S 94.076 S660S 92.579
l n30_185.76 SS 5078.1 S410S 172.107 S660S 177.07
l n30_23.22 SS 2409.31 S410S 77.16 S660S 98.662
l n40_128.50 SS 1459.76 S410S 71.293 S660S 64.435
l n40_25.70 SS 2686.66 S410S 89.635 S660S 88.253
l n40_269.85 SS 1498.93 S410S 51.836 S660S 58.408
l n50_125.20 SS 1906.75 S410S 99.854 S660S 73.922
l n50_266.05 SS 2228.18 S410S 74.05 S660S 92.572
l n50_31.30 SS 2115.38 S410S 69.067 S660S 71.251
l n50_46.95 SS 3166.58 S410S 98.381 S660S 126.427
l n50_62.60 SS 2647.39 S410S 88.798 S660S 87.525
l n50_78.25 SS 2008.71 S410S 78.212 S660S 61.87
l n60_20.00 SS 2826.62 S410S 89.176 S660S 104.317
l n60_240.00 SS 2921.2 S410S 114.225 S660S 95.133
l n60_260.00 SS 1293.86 S410S 60.649 S660S 56.063
l n70_210.00 SS 3396.17 S410S 101.971 S660S 155.006
