0_2.86 -222.147 0.989556 -0.6317 0.0417673 109.303 11.4977 2065.73 88.2152
0_2.99 -224.748 1.16192 -0.5478 0.0646408 113.293 11.4091 2280.48 108.409
0_3.12 -225.056 0.53169 -0.456933 0.0324571 193.648 14.4408 3441.9 98.2278
0_3.25 -224.757 0.830299 -0.4867 0.0478941 231.037 16.2362 5097.15 104.163
0_3.38 -224.968 0.886978 -0.461767 0.054642 306.614 19.5768 7752.59 185.142
0_3.51 -224.161 0.602875 -0.5317 0.0659533 470.169 28.1133 13979.9 272.014
0_3.64 -222.826 0.337247 -0.5525 0.0209623 385.049 25.2692 9051.66 162.412
0_3.77 -222.629 0.328663 -0.563733 0.0208933 385.011 24.831 7521.56 114.711
0_3.90 -222.783 0.227685 -0.577633 0.0355762 820.589 39.4403 19579 161.83
0_4.03 -222.761 0.245045 -0.557667 0.0320347 733.803 35.7398 17799.8 158.067
0_4.16 -222.789 0.689947 -0.633233 0.0406613 157.08 17.7339 5411.42 111.994
0_4.29 -222.583 0.809181 -0.592367 0.048095 91.3837 11.9175 2707 93.7516
0_4.42 -223.075 0.991806 -0.550233 0.0734285 89.3013 11.0986 2199.41 75.7049
0_4.55 -222.453 0.777311 -0.612433 0.0738305 118.425 14.1173 2239.71 57.3774
0_4.68 -222.359 0.654487 -0.541767 0.0545382 133.961 16.4089 2590.12 69.0098
0_4.81 -223.883 1.72705 -0.485 0.0900962 154.925 15.9166 4306.48 114.633
0_4.94 -224.643 1.03119 -0.484667 0.0577629 198.87 19.1235 5381.76 120.323
0_5.07 -215.67 6.21602 -0.1829 0.261948 58.6871 11.1202 1370.38 40.7338
0_5.20 -228.26 5.03913 -0.408433 0.164243 82.4095 11.9916 2436.63 70.1888
0_5.33 -226.464 0.310473 -0.519733 0.0149353 220.427 18.8397 6155.9 174.512
0_5.46 -224.63 0.524144 -0.517433 0.021732 408.15 20.677 7320.79 128.381
0_5.59 -224.798 0.369906 -0.4974 0.0181945 495.874 21.7771 9033.18 130.597
0_5.72 -224.653 0.607171 -0.522567 0.0315892 312.362 20.0804 6178.67 104.921
0_5.85 -223.473 0.33405 -0.5386 0.0279447 371.725 20.9588 7936.19 192.797
0_5.98 -223.695 0.661066 -0.477 0.0414809 244.408 15.7419 6363.47 164.539
0_6.11 -222.079 0.590948 -0.517433 0.0345101 141.065 12.1675 2937.1 100.33
1.046_0 -221.707 0.707724 -0.3656 0.0948271 136.992 16.0304 3366.75 146.343
1.046_0.39 -220.285 1.57067 -0.5316 0.0579336 239.387 16.4398 3588.79 68.0723
1.046_0.78 -222.187 3.14262 -0.462667 0.115942 398.404 24.1094 5848.35 80.8138
1.046_1.17 -221.22 1.36522 -0.564367 0.0723256 379.361 22.4022 7810.81 157.031
1.046_1.56 -220.767 1.43602 -0.601633 0.0901033 244.043 14.9757 4409.17 131.439
1.046_1.95 -224.507 1.16836 -0.4784 0.0628589 130.622 12.8586 2489.37 66.626
1.046_2.34 -226.06 0.255851 -0.475167 0.0224122 867.29 38.9964 22597.5 347.045
1.046_2.73 -225.38 0.448546 -0.435567 0.0293737 587.715 34.1294 13246.4 186.259
1.046_3.12 -221.379 0.314311 -0.609433 0.0204421 648.842 31.8156 14666.6 172.954
1.046_3.51 -223.374 0.502077 -0.500133 0.0300319 299.45 22.0919 6474.67 145.391
1.046_3.90 -224.792 0.716833 -0.456233 0.0466149 153.812 14.0951 2749.84 92.5189
1.046_4.29 -223.839 1.06154 -0.425933 0.0847722 119.703 12.161 2637.25 84.4332
1.046_4.68 -223.574 1.98545 -0.440133 0.107147 98.8621 10.6497 1885.49 91.8397
1.046_5.07 -222.79 3.48774 -0.547167 0.124047 96.1274 10.8473 1733.9 78.0588
1.046_5.46 -220.707 0.483948 -0.589533 0.0282462 190.406 17.292 4164.52 124.023
1.046_5.85 -220.53 0.990687 -0.5162 0.107361 91.5592 11.5382 2489.62 92.3867
1.177_0 -219.8 1.11188 -0.494433 0.110995 117.838 15.6003 3212.93 125.066
1.177_0.52 -220.97 0.756373 -0.5774 0.0401461 174.609 15.5612 3203.28 86.4466
1.177_1.04 -220.587 0.750281 -0.544133 0.0361872 397.942 24.198 7933.28 140.707
