file,time,error,quality
19950523A.atlantic.ICAN.BHT,-158.24053613590755,0.2062994544694605,0.615
19950523A.atlantic.RDM.BHT,-159.0226855496901,0.0915912386035833,0.74
19950529A.santacruz.BOCO.BHT,-153.54356671459968,0.12607207389581127,0.62
19950529A.santacruz.FRB.BHT,-148.2506815087757,0.12019733845069705,0.7775
19950529A.santacruz.KBS.BHT,-159.99364052029145,0.13870495134418276,0.62
19950531A.mexico.ARU.BHT,-147.31798752554448,0.2530614871777958,0.7325
19950531A.mexico.BRVK.BHT,-150.15585698943255,0.1462824846799904,0.9275
19950531A.mexico.ZRN.BHT,-154.08752245843408,0.10468581861100257,0.625
19950615A.greece.NOUC.BHT,-165.02237144185725,0.1307948022020589,0.6825
19950621A.balleny.CMB.BHT,-151.4612412911041,0.09622827139898378,0.705
19950621A.balleny.KBS.BHT,-160.7702181633688,0.20418415462147552,0.6625
19950621A.balleny.KURK.BHT,-147.2818733573329,0.2265117582554388,0.8075
19950621A.balleny.LVZ.BHT,-167.03745178571518,0.3373206920859501,0.68
19950621A.balleny.MBC.BHT,-154.1221280794148,0.11499489281525982,0.6525
19950621A.balleny.MLR.BHT,-159.97022752184688,0.12716747605213435,0.8675
19950621A.balleny.SCZ.BHT,-162.94320499987052,0.15481409282625028,0.695
19950621A.balleny.STU.BHT,-167.1476177895286,0.09752783317295782,0.6875
19950621A.balleny.TLG.BHT,-145.3931517792906,0.18331473591482825,0.7975
19950625A.png.TACA.BHT,-157.3548415187218,0.2259068543433365,0.6525
19950627A.honduras.CTAO.BHT,-157.76092645907224,0.20989451357508648,0.68
19950630A.california.DRV.BHT,-155.46820894847957,0.1911912016123175,0.7325
19950630A.california.ZRN.BHT,-144.41600130264524,0.12356607000226524,0.9525
19950711A.china.KOG.BHT,-149.39597602355968,0.13116530014845965,0.73
19950711A.china.SJG.BHT,-163.57960829178214,0.17987189795100006,0.7175
19950712A.loyalty.MAK.BHT,-151.3835078197757,0.08407356878587326,0.7525
19950727A.indianocean.PFO.BHT,-156.407991858282,0.10640228838142224,0.72
19950730A.chile.INU.BHT,-163.2924321694279,0.09874082345571393,0.6925
19950730A.chile.OGS.BHT,-166.26760259339528,0.1479530305623611,0.66
19950730A.chile.TSK.BHT,-161.29851360177318,0.16718395223751306,0.705
19950807A.micronesia.CRUZ.BHT,-162.94802041547425,0.13102068105305026,0.895
19950817A.png.KOG.BHT,-165.82348493917334,0.2037721353390652,0.9575
19950817A.png.MM17.BHT,-153.57601398038358,0.11326527814598912,0.7675
19950823A.pacific.BJT.BHT,-153.89292143574127,0.4145077260236457,0.65
19950823A.pacific.ZRN.BHT,-159.63486656362812,0.10617503811202217,0.75
19950828A.california.DRV.BHT,-156.799471920148,0.08102612550038098,0.8725
19950828A.california.MSEY.BHT,-164.22393685766122,0.09953866704557704,0.67
19950829A.indianridge.CCM.BHT,-168.33818159047732,0.18993039190245745,0.6425
19950829A.indianridge.CMB.BHT,-160.55200482904908,0.14620552787693422,0.825
19950829A.indianridge.HRV.BHT,-167.51365373901513,0.3419173592507609,0.7675
19950829A.indianridge.KEV.BHT,-149.01104107372083,0.133490004256941,0.78
19950829A.indianridge.KOG.BHT,-148.07387906328967,0.2339089428072494,0.6975
19950829A.indianridge.LID.BHT,-157.58408306148638,0.14766525102248795,0.8225
19950829A.indianridge.YKW3.BHT,-160.6225223657489,0.11003933320428597,0.6
19950917A.mauritius.FRB.BHT,-145.99463748966008,0.1707103260342068,0.655
19950923A.peru.TKM2.BHT,-162.49160545113926,0.15514933258243285,0.6475
19951006A.indonesia.BAR.BHT,-157.492741745133,0.12862177388876805,0.8775
19951006A.indonesia.DGR.BHT,-157.4006148068698,0.1273368423391057,0.6925
19951006A.indonesia.SAVY.BHT,-152.07023990989924,0.12295512240679216,0.7525
19951012A.pacific.TSK.BHT,-154.8088444070166,0.1875428656942892,0.72
19951013A.macquarie.DRLN.BHT,-167.29995532010338,0.11190380815321267,0.76
19951015A.solomon.OBN.BHT,-143.02175368253478,0.16958163718250646,0.88
19951019A.japan.SDV.BHT,-163.59515468470258,0.14681594976435153,0.9375
19951019A.ryukyu.CRZF.BHT,-156.25191820395682,0.1818575896087747,0.65
19951108A.sumatera.ISA.BHT,-152.40587735230525,0.19984199936929345,0.8075
19951108A.sumatera.PLCA.BHT,-155.3005214361249,0.21280565188760708,0.6425
19951124A.kuril.NNA.BHT,-157.03746447324752,0.2139564580723855,0.75
19951124A.newzealand.KMBO.BHT,-156.26541815129698,0.2439124814260545,0.81
19951201A.pacific.BRVK.BHT,-147.66614091087695,0.11691272574317366,0.9125
19951201A.pacific.CHKZ.BHT,-145.42592440133743,0.1292522149121944,0.6875
19951201A.pacific.CTAO.BHT,-147.906215728395,0.07275513584965529,0.755
19951201A.pacific.KURK.BHT,-152.1097444507002,0.0559913786904262,0.655
19951201A.pacific.LSA.BHT,-157.34009184382316,0.18163147860421605,0.7925
19951201A.pacific.TAM.BHT,-141.38311321390938,0.0764020812703535,0.8025
19951201A.pacific.VOS.BHT,-149.80086383677272,0.10234711194648508,0.7225
19951201A.pacific.ZRN.BHT,-148.37379733894437,0.15422551995006625,0.9
19951202A.kuril.STC6.BHT,-160.44210915026898,0.20923816509955032,0.6225
19951205A.timor.DRLN.BHT,-156.83614851306058,0.08884434808929483,0.855
19951210A.kuril.VABB.BHT,-162.91930992925242,0.17411525800842034,0.81
19951211A.mexico.BGCA.BHT,-155.68420674954652,0.18695324802637875,0.625
19951211A.mexico.CHTO.BHT,-161.95364624483028,0.0916377658726013,0.8725
