file,410time,410error,410quality,660time,660error,660quality
20091001A.sumatera.222A.BHT,-151.63615151047372,0.2122603335642116,0.6475,-240.92567592316155,0.12107492238629405,0.8975
20091001A.sumatera.320A.BHT,-159.22209340211631,0.18832220681715814,0.855,-231.48600504534494,0.2574508027347843,0.6775
20091001A.sumatera.531A.BHT,-166.63246441509762,0.13870342746801076,0.785,-237.9999212134182,0.1263211484513451,0.655
20091001A.sumatera.BHM3.BHT,-161.94336249309816,0.04304663973493002,0.67,-223.13344535291645,0.04676232970685308,0.655
20091001A.sumatera.BMO.BHT,-154.14817236737318,0.05922684998336121,0.7575,-223.73890150525148,0.15435025035763722,0.9425
20091001A.sumatera.I19A.BHT,-158.76366666676338,0.28297606953679105,0.805,-222.1791312291681,0.04154888994840055,0.6525
20091012A.mauritius.N23A.BHT,-160.52046126858642,0.1962724815606625,0.67,-238.77834141959,0.07373850361231972,0.74
20091014A.samoa.ANTO.BHT,-166.12551363378884,0.20622592390404645,0.685,-237.5115357180377,0.14175487544351553,0.6425
20091030A.japan.HKT.BHT,-159.54241782674524,0.19587946469911865,0.73,-219.7209540311953,0.09505898970284636,0.7025
20091108A.indonesia.KSCO.BHT,-156.3165413842917,0.2569665235085797,0.665,-228.2736261213633,0.15616474209508882,0.8275
20091108A.indonesia.U26A.BHT,-157.11899678527988,0.1663986823874617,0.65,-237.77281296634087,0.0907374680981409,0.7175
20091113A.chile.ARMA.BHT,-154.04715317390048,0.07666245707547606,0.62,-216.18750807538387,0.09646764430033576,0.75
20091113A.chile.HHC.BHT,-163.79105673558206,0.1095911161083944,0.685,-242.61645596553555,0.1434955386145871,0.9625
20091117A.queencharlotte.DUFK.BHT,-160.61460439818467,0.1335293574289904,0.7975,-233.28093079213986,0.12581656827099424,0.8275
20091117A.queencharlotte.MBAR.BHT,-159.83595761948573,0.06677942994718224,0.6325,-227.19055787380185,0.12047909335430615,0.6175
20091209A.atlantic.CNB.BHT,-156.50512581851774,0.11888431829193928,0.655,-234.93943623895973,0.09036763566548783,0.705
20100105A.southsandwich.224A.BHT,-159.03983565511382,0.17747858103387182,0.625,-224.95093157110162,0.11374455150736155,0.8725
20100105A.southsandwich.333A.BHT,-147.69833436365553,0.20852399474416927,0.8175,-228.68692705548904,0.08867866151735937,0.635
20100105A.southsandwich.GOM.BHT,-157.6084836300273,0.2543161734157001,0.6525,-226.1204904646886,0.29006338715301216,0.6675
20100105A.southsandwich.HHC.BHT,-162.87080380040766,0.14612301338831435,0.6825,-238.75791159156338,0.11816362551011952,0.67
20100105A.southsandwich.HIA.BHT,-162.90006491858338,0.1276786248043026,0.635,-240.68121713557673,0.17223484375945522,1.08
20100105A.southsandwich.WWH.BHT,-146.9654780974173,0.11599124532583742,0.69,-213.4861364625396,0.2376585974678885,0.7125
20100110A.california.AAIR.BHT,-156.9620163835932,0.17447010159039772,0.6375,-230.44336684175687,0.1111603269766702,0.8575
20100110A.california.CAN.BHT,-149.2590159893937,0.1238037892022117,0.6375,-215.52685364424164,0.11930241108744645,0.765
20100112A.haiti.BBOO.BHT,-159.64895456343461,0.20927186117125174,0.6325,-235.7015589935979,0.3239228163804688,0.95
20100112A.haiti.CTA.BHT,-161.99429483706103,0.08397500363193858,0.7025,-233.55957118860684,0.05713414965251181,0.6575
20100117A.drakepassage.SPB5.BHT,-165.69149816620353,0.155759165694272,0.77,-233.0257943638575,0.313251213596126,0.6225
20100205A.indianridge.HRV.BHT,-173.78871268250427,0.1357170640760509,0.7425,-248.55702359533691,0.10306769385480596,0.6275
20100205A.indianridge.W28A.BHT,-167.92081339751832,0.26455597392151703,0.66,-247.53915652139423,0.1022624443308342,0.6875
20100303A.chile.KEV.BHT,-160.43013715339242,0.11320733300095367,0.7,-227.08039141883003,0.09993963658540388,0.66
20100305A.sumatera.UALR.BHT,-170.27801690453424,0.15733716564719658,0.6475,-233.6953036337842,0.11087052778402312,0.655
20100314A.indonesia.CMB.BHT,-146.9929633632978,0.18233499979729784,0.63,-215.12441156749733,0.06945090313479962,0.6825
20100314A.indonesia.D27A.BHT,-150.8669715003711,0.3056049636933882,0.6425,-218.8261566203901,0.2040080638653532,0.645
20100314A.indonesia.K30A.BHT,-153.49610769865797,0.08826235733066855,0.6725,-226.74330625832943,0.21448060543577915,0.6825
20100314A.indonesia.L30A.BHT,-154.00723451866355,0.20543498037886745,0.6225,-228.2213492370718,0.16132096470889346,0.6025
20100314A.indonesia.R28A.BHT,-154.1950084717979,0.10456165688112354,0.6175,-220.539764591184,0.12811294924105504,0.6975
20100314A.indonesia.SC22.BHT,-151.4853340162552,0.11816581457832398,0.6,-221.5407926154313,0.4230767206739549,0.75
20100314A.indonesia.SC69.BHT,-161.2795604699935,0.056449601483674665,0.6375,-226.21691549341972,0.09024100520163802,0.715
20100315A.chile.ABKAR.BHT,-158.00323506042906,0.17716692914670262,0.8175,-229.9250564514853,0.2337882556243976,0.625
20100330A.india.S35A.BHT,-153.87907260781566,0.16438020363151593,0.6825,-225.19054423157917,0.28652571036426205,0.7225
20100413A.china.133A.BHT,-157.06518552877122,0.11091477039857953,0.68,-220.3247575868943,0.197662750170724,0.6325
20100413A.china.832A.BHT,-148.81785075993454,0.06869829714646905,0.62,-217.01109573109852,0.10757156076152236,0.6625
20100413A.china.HEC.BHT,-148.0792551703689,0.06624284546698005,0.6625,-224.2276689296749,0.12913892491604564,0.71
20100413A.china.ORCD.BHT,-161.20715456711457,0.06411839035654654,0.6975,-236.29225650297303,0.08547731815582663,0.665
20100413A.china.TRQA.BHT,-169.3819145015247,0.13966039813444736,0.6975,-246.9757009202795,0.12197768892722233,0.65
20100413A.china.Y34A.BHT,-150.19413962708245,0.05202855124531277,0.675,-220.46300125152308,0.07812793542940766,0.7825
20100413A.china.Z33A.BHT,-153.40721862587964,0.1366270596658496,0.6625,-222.9810865009801,0.11395023247688925,0.6
20100505A.sumatera.DRLN.BHT,-165.0973140312471,0.09510143091085793,0.65,-228.4663455673498,0.08359151564022269,0.6025
20100505A.sumatera.LBNH.BHT,-152.87745897954574,0.10958426633752097,0.6525,-230.82542177861168,0.07938563543294876,0.6875
20100531A.philippine.333A.BHT,-157.89658271293683,0.07401960506734602,0.685,-221.44952334199826,0.1125123845801252,0.605
20100626A.solomon.SCIA.BHT,-152.70351578624184,0.18397963426369845,0.715,-219.86132859906743,0.07368262740131541,0.7
20100720A.png.LPAZ.BHT,-161.27092771102238,0.13044489477126986,0.69,-228.41329243121413,0.08894133153592694,0.63
20100804A.png.W15A.BHT,-159.844941388233,0.21620857641153293,0.675,-225.86227001052296,0.05878713324568285,0.7025
20100816A.mauritius.333A.BHT,-165.7096301302001,0.07069043780564895,0.6625,-246.042629108116,0.1975957375339049,0.9675
20100816A.mauritius.334A.BHT,-164.7082960851881,0.11094684305532553,0.6625,-245.79496734571416,0.12465107599850606,0.7775
20100816A.mauritius.433A.BHT,-169.77434456747548,0.1291262217546088,0.72,-248.26697239138485,0.09426392685052078,0.7975
20100816A.mauritius.BGNE.BHT,-157.35650006398677,0.10308039786509736,0.68,-241.5987288587856,0.16284496610982935,0.655
20100816A.mauritius.C26A.BHT,-161.59559696627912,0.1882206730348749,0.6075,-233.60315677305863,0.1253116503621277,0.685
20100816A.mauritius.CBKS.BHT,-162.77487622912503,0.13919754021616074,0.6525,-238.5051498854237,0.12242314929275458,0.61
20100816A.mauritius.ISCO.BHT,-162.5548360465915,0.1353816371805105,0.7375,-235.35403845146598,0.1248224833590688,0.8025
20100816A.mauritius.L33A.BHT,-157.95734992559676,0.1578401180175712,0.6,-243.72285228543808,0.12719705291762326,0.765
20100816A.mauritius.N30A.BHT,-163.79592761870447,0.12156302947661947,0.6075,-239.24512170571208,0.17474628919710974,0.7775
20100816A.mauritius.P26A.BHT,-161.95590005744225,0.13084588384085213,0.6025,-240.4744411791586,0.08328433011938732,0.615
20100816A.mauritius.P29A.BHT,-162.20333672425994,0.15133675047558515,0.8325,-238.7445703691803,0.10357180159249564,0.7975
20100816A.mauritius.P34A.BHT,-163.20618128102444,0.19302986968602864,0.69,-241.42993152796043,0.14982870508008594,0.61
20100816A.mauritius.P35A.BHT,-161.4001401614133,0.15666084461647276,0.64,-243.4361894193103,0.2383924994285819,0.6625
20100816A.mauritius.PLID.BHT,-168.35060858261568,0.1526237385474044,0.72,-237.22779199637654,0.08908820075751511,0.665
20100816A.mauritius.Q26A.BHT,-159.31995769358628,0.19688534051445167,0.97,-242.48146406361198,0.13124053360579294,0.705
20100816A.mauritius.Q29A.BHT,-162.58478855801394,0.07376645627823761,0.8025,-238.32682643489468,0.03847896382867641,0.64
20100816A.mauritius.Q30A.BHT,-163.05284859223792,0.1487553315369361,0.7475,-238.3707273868781,0.05552808880354383,0.665
20100816A.mauritius.R27A.BHT,-162.65152886988204,0.12534553916721575,1.0025,-239.82652097594143,0.12492617860476404,0.62
20100816A.mauritius.R28A.BHT,-161.9446585352235,0.1295602857083989,0.8325,-240.4216965649431,0.08236702737474444,0.8025
20100816A.mauritius.S28A.BHT,-161.9913256163683,0.11756567278392895,0.865,-237.15798672861942,0.05908610526600864,0.8425
20100816A.mauritius.SDCO.BHT,-162.9999410437309,0.0544969319051585,0.6475,-238.26025627450298,0.0725506933116373,0.6875
20100816A.mauritius.SSPA.BHT,-151.11296692665718,0.174931208157042,0.8025,-233.09813248735816,0.08362165470968091,0.7825
20100816A.mauritius.T28A.BHT,-163.411520604587,0.0966341112052742,0.935,-240.05531894519729,0.16932370768647212,1.0
20100816A.mauritius.TZTN.BHT,-159.52316736115154,0.07999124004921826,0.6575,-234.157281859558,0.0975877032834516,0.6225
20100816A.mauritius.U27A.BHT,-160.2442791695825,0.12505410292472813,0.7275,-240.86145695848882,0.2311937412836449,0.9175
20100816A.mauritius.U31A.BHT,-161.09349080206408,0.14536482693669944,0.9325,-243.8561857767309,0.09273012896530076,0.7575
20100816A.mauritius.V30A.BHT,-163.38657287628337,0.2727458602141616,0.625,-236.97939126588216,0.07632611566918714,0.7075
20100821A.indonesia.LONY.BHT,-149.48524716797502,0.15709324795322793,0.67,-233.2975979073336,0.1072831973666986,0.655
20100903A.newzealand.ABAE.BHT,-155.94173358103467,0.0682074592811605,0.6025,-228.39239806992168,0.112058422820986,0.835
20100903A.newzealand.EIL.BHT,-164.46266243020457,0.249307593921113,0.6325,-233.78183745246483,0.1924367084209377,0.7975
20100903A.newzealand.KMBO.BHT,-147.52890698093177,0.09983234857317456,0.8425,-230.95148862601138,0.06669172493089053,0.72
20100903A.newzealand.RES.BHT,-151.51317463415546,0.371955592925678,0.6325,-232.04239465209926,0.3713406510788369,0.6575
20100908A.vanuatu.ACCN.BHT,-150.33878920886514,0.2733347443729278,0.61,-220.62223576662205,0.08481075733772148,0.6
20100909A.chile.KEV.BHT,-162.806919022398,0.16088367514440288,0.6525,-227.20320638633342,0.1958444324714135,0.64
20100909A.chile.OJC.BHT,-157.24285795295862,0.11381314222038855,0.7575,-232.3846010855877,0.07192374864364966,0.605
20100909A.chile.SNY.BHT,-168.15720457110868,0.19969454524316385,0.7025,-246.68970976241212,0.07098822883566801,0.695
20101021A.california.CASY.BHT,-155.49177243919314,0.29134914649001553,0.8725,-230.89380682438087,0.1366035770647049,0.7325
20101030A.pacific.LZH.BHT,-153.2823193686616,0.13381516934635748,0.675,-233.0798667488764,0.1230588241457134,0.7025
20101030A.pacific.TUE.BHT,-159.13373558381284,0.14472856084526073,0.7575,-241.76032072498143,0.2573544552307048,0.7425
20101103A.indonesia.PTGA.BHT,-165.8458758895408,0.12841637754847116,0.635,-239.9055105487485,0.11043632094297563,0.6
20101110A.indianridge.228A.BHT,-168.21168262607702,0.12994725802355245,0.9225,-242.0441790090452,0.19466859700702732,0.6375
20101110A.indianridge.MTDJ.BHT,-169.9940715855955,0.14927197055483135,0.6675,-242.45794309995426,0.23443458322104144,0.68
20101110A.indianridge.N37A.BHT,-164.03147448877752,0.2443802575493284,0.695,-246.2805731285764,0.08584378624644014,0.665
20101110A.indianridge.PDM.BHT,-166.6262306967389,0.2856134629803521,0.705,-240.4004501422817,0.13816300762724598,0.63
20101110A.indianridge.PQI.BHT,-168.12417606445996,0.13443145073636611,0.9275,-247.7648013205134,0.06931787722822683,0.6375
20101110A.indianridge.WDD.BHT,-150.87331023232468,0.2549372322842327,0.63,-212.12371338840802,0.12298199069822645,0.6875
20101121A.pacific.HIA.BHT,-158.30341842314806,0.17044464820129265,0.7525,-235.62671393985556,0.08473260831124399,0.7525
20101220A.iran.PLCA.BHT,-162.04301148379926,0.16739041275896305,0.945,-228.2055264734697,0.09886077903135994,0.6225
20110129A.janmayen.DUFK.BHT,-160.91086164128666,0.09675176742092308,0.7375,-239.9592320664077,0.11339181278987324,0.69
20110221A.newzealand.B18.BHT,-160.59310953427342,0.11481317575884685,0.6175,-215.10934038394245,0.20176723492251755,0.725
20110221A.newzealand.SADO.BHT,-156.23486829817216,0.15957458681753814,0.605,-236.25416305749886,0.10954366220113723,0.7125
20110221A.newzealand.Y22A.BHT,-154.21503675541825,0.12061179180825365,0.7475,-214.85362139504932,0.14918223318867724,0.7175
20110301A.easterisland.NRN.BHT,-171.02322554249486,0.17961493354882396,0.7725,-248.017629526944,0.22260237561727048,0.6775
20110315A.japan.DBIC.BHT,-155.03820086628212,0.16451547706243233,0.6525,-226.5264462151572,0.08403951206693303,0.62
20110324A.myanmar.KMSC.BHT,-164.69039569874366,0.05333500305485271,0.6275,-224.43407588084918,0.11973714270186935,0.735
20110324A.myanmar.SJG.BHT,-156.48509074540218,0.13973781612277622,0.655,-228.59740732807504,0.08089109455163013,0.8375
20110331A.fiji.FOMA.BHT,-153.8451385530361,0.11844080902598765,0.615,-216.64288250313592,0.18885188447484547,0.83
20110331A.fiji.SHWG.BHT,-156.9168863911214,0.14457108212764738,0.7175,-233.3050268651535,0.2252437518239609,0.645
20110413A.japan.CP17.BHT,-161.58910656239124,0.12381529356004525,0.8125,-237.58483907301368,0.2309628843055021,0.62
20110424A.indonesia.B11.BHT,-159.20888471344722,0.1603577755830149,0.7325,-219.94165352972226,0.18075009162371994,0.855
20110515A.atlantic.KIAG.BHT,-151.74614657503892,0.1076123086583226,0.91,-220.68544235998417,0.3282335921212776,0.68
20110515A.atlantic.NE6B.BHT,-147.7791488192575,0.06332095896260985,0.61,-233.4931726984486,0.192202438556044,0.9675
20110601A.chile.TULEG.BHT,-151.60800779254572,0.17106780531782734,0.72,-220.8602894849158,0.14157633509420928,0.625
20110605A.macquarie.109C.BHT,-150.19183958855362,0.11010570680273177,0.875,-222.93520378250173,0.1724395884052426,0.9075
20110605A.macquarie.733A.BHT,-165.18358227440848,0.14182678419308914,0.73,-229.2976281685991,0.08264662945628799,0.8125
20110605A.macquarie.833A.BHT,-166.27430902856912,0.14623810396247433,0.66,-228.47199936260554,0.2332414846034532,0.6
20110605A.macquarie.A35.BHT,-154.6807508695597,0.11293252773519954,0.8875,-228.6553924507345,0.13997544280495808,0.835
20110605A.macquarie.A36.BHT,-154.45293228428292,0.14587298446359528,0.95,-228.7007821792824,0.09281383045753756,0.8975
20110605A.macquarie.BBR.BHT,-153.67198988425835,0.2809214653492321,0.985,-225.3167057487325,0.08799020759089453,0.705
20110605A.macquarie.BGNE.BHT,-162.1276267850696,0.08672388415504907,0.635,-236.5442777294006,0.0844411120301156,0.845
20110605A.macquarie.C07.BHT,-148.43722882370213,0.11235018640698408,0.6275,-232.58859978434987,0.25032552341215863,0.605
20110605A.macquarie.C35A.BHT,-161.1012681657719,0.04485770002460406,0.6625,-234.85346029673082,0.09012222874682232,0.9325
20110605A.macquarie.CMB.BHT,-156.58505854308282,0.09248004306880256,0.7825,-225.56393565121533,0.16441887779717768,0.605
20110605A.macquarie.D26A.BHT,-159.83503436498472,0.10837667749117187,0.935,-234.14397760713226,0.20796668650972625,0.7025
20110605A.macquarie.DAC.BHT,-158.31554828491232,0.11356998160544335,0.8525,-223.05870315228455,0.2186030802156689,0.7675
20110605A.macquarie.E25A.BHT,-159.23622913960406,0.23443306229359465,0.73,-232.49259531645663,0.17879004786056327,0.685
20110605A.macquarie.GLA.BHT,-154.2130039366516,0.09597388972680428,0.8825,-228.9982397822241,0.1643230573168637,0.79
20110605A.macquarie.I33A.BHT,-160.50756454219498,0.10499029856515568,0.625,-236.26484922339802,0.11000721694059748,0.915
20110605A.macquarie.K22A.BHT,-157.22094842016574,0.12542709764444812,0.73,-229.9203957904898,0.07833261335478424,0.66
20110605A.macquarie.KSPA.BHT,-166.66539482960542,0.2729766573302866,0.7075,-238.1225936665818,0.08053698478814449,0.6375
20110605A.macquarie.LCCR.BHT,-163.7006343825916,0.16356666928779154,0.6875,-227.56854150719144,0.31541313283079264,0.65
20110605A.macquarie.MGMO.BHT,-161.20678712031074,0.08635384065432708,0.6525,-234.65891310417882,0.08552575543732686,0.675
20110605A.macquarie.MPM.BHT,-158.01182146339113,0.12461366373248454,0.6975,-223.6943911399721,0.11358908671046378,0.8925
20110605A.macquarie.N23A.BHT,-157.1096671227121,0.07453862600920619,0.6575,-230.5002913498894,0.22406875549393648,0.805
20110605A.macquarie.N34A.BHT,-161.08683337077719,0.14800078617312126,0.7675,-235.85778641609954,0.100249902445839,0.8225
20110605A.macquarie.N54A.BHT,-159.0224586732704,0.1195528338798692,0.735,-235.3750754451267,0.13713270410444472,0.8675
20110605A.macquarie.O36A.BHT,-163.493323937007,0.13957502337216476,0.6175,-233.07382679230813,0.13518554920010106,0.68
20110605A.macquarie.O40A.BHT,-160.48717197124486,0.17714949857221,0.6775,-233.6438662194564,0.12992705519878806,0.6
20110605A.macquarie.P32A.BHT,-163.9675800132979,0.12207254595325727,0.69,-232.66035724747653,0.06853925559869782,0.8225
20110605A.macquarie.P34A.BHT,-163.95273234560293,0.06110446755076099,0.62,-232.48840810358303,0.07718602246681007,0.6075
20110605A.macquarie.R34A.BHT,-164.3385077057043,0.1260150887483806,0.645,-232.43610925145717,0.6450073911881196,1.015
20110605A.macquarie.RSSD.BHT,-161.21690214397574,0.27785712604085144,0.6925,-229.93652200544483,0.10615245383715516,0.725
20110605A.macquarie.S01.BHT,-156.70430728148915,0.1926595034080734,0.965,-226.6944570210344,0.17283881210853408,0.6775
20110605A.macquarie.S33A.BHT,-161.47668973712192,0.07954398653151339,0.925,-232.4077568288689,0.10224951939392804,0.6675
20110605A.macquarie.STOR.BHT,-160.39634059602696,0.11977592089014115,0.6,-229.6531616899176,0.12622702654029047,0.69
20110605A.macquarie.T33A.BHT,-160.04827945214208,0.11803354197347125,0.9175,-229.37767375461976,0.12119776228908087,0.68
20110605A.macquarie.T34A.BHT,-161.02125614379645,0.08125639898570787,0.615,-232.4296751007574,0.08444654958356093,0.7075
20110605A.macquarie.T39A.BHT,-159.16082521578448,0.08314073857487403,0.6825,-231.66688893064187,0.1275623375393363,0.815
20110605A.macquarie.T40A.BHT,-160.66970319032782,0.09004729878111571,0.69,-232.7847306130457,0.2094383784886984,0.9725
20110605A.macquarie.TX31.BHT,-158.53197644065338,0.13069717215280072,0.9,-228.47696545125672,0.13661750725659647,0.8125
20110605A.macquarie.U40A.BHT,-160.83603851298847,0.10162716262113143,0.7375,-231.78371779645198,0.0854408716591863,0.8725
20110605A.macquarie.W02.BHT,-162.26238563619233,0.301501129447091,0.64,-230.3755475430756,0.1135209244916776,0.66
20110605A.macquarie.WOLL.BHT,-153.77710146504944,0.1526033287545015,0.7325,-231.83478297732043,0.09136906548564276,0.655
20110605A.macquarie.X18A.BHT,-163.75756009363562,0.22748483302841185,0.6,-226.51252401483467,0.08061261968042464,0.6525
20110605A.macquarie.Y46A.BHT,-163.0657294416768,0.12672074785529358,0.64,-233.80586032155654,0.1324777668383085,0.7675
20110605A.macquarie.Z40A.BHT,-157.10072334136018,0.17923362527384293,0.64,-229.7029257053996,0.17092232062185472,0.66
20110613A.molucca.TUL1.BHT,-165.91887106860202,0.12992065910855655,0.6825,-231.65464395211697,0.08036387919968703,0.7375
20110616A.png.I35A.BHT,-150.44034624480616,0.11753698151400012,0.7075,-225.2275105940421,0.06140314668608578,0.7
20110616A.png.PM12.BHT,-159.99474992495692,0.05103901286189259,0.6925,-231.21093395141014,0.1441482351970953,0.9175
20110616A.png.PS04.BHT,-164.29015838551857,0.0974041626882356,0.925,-226.61338378884847,0.12368586711222825,0.76
20110622A.japan.CB26.BHT,-166.99627052405344,0.10788040231177576,0.6125,-237.19913022870048,0.149921517028273,0.6475
20110622A.japan.CB54.BHT,-164.96253457848172,0.3133252208874316,0.635,-235.4744185030211,0.12528685847703802,0.6525
20110622A.japan.FS09.BHT,-162.04123094894163,0.0644955143833333,0.7225,-238.76789529132165,0.09738208882494716,0.6975
20110626A.indonesia.ACSO.BHT,-153.71760450251932,0.15431327382669965,0.61,-228.17561209671783,0.12318624308132185,0.74
20110626A.indonesia.ERPA.BHT,-161.14414385858203,0.3329092176879226,0.6725,-222.11014084363444,0.16280324905565002,0.7775
20110626A.indonesia.O42A.BHT,-148.9212741549751,0.10860531557987103,0.7825,-232.21088695988632,0.08550777120561638,0.76
20110710A.japan.CB2B.BHT,-158.9053147339223,0.08773767072546074,0.685,-240.14663732670795,0.1322229683900173,0.645
20110710A.japan.FDF.BHT,-156.84688619802256,0.14051784142391385,0.6625,-226.13872003730808,0.18839646105929586,0.8225
20110725A.png.CP17.BHT,-164.63923644583141,0.19310540433562304,0.68,-240.66300050129016,0.10036137134651922,0.6425
20110725A.png.F30A.BHT,-149.86635766462086,0.11893715433547992,0.64,-224.58382568950245,0.29085725041792737,0.6025
20110725A.png.FOR.BHT,-149.55437698001845,0.15623497940784378,0.8025,-231.91449116729785,0.19357060675087795,0.695
20110725A.png.L34A.BHT,-162.40536888166946,0.11670744218851188,0.73,-216.8639490696451,0.15888473979203235,0.6425
20110725A.png.NIE.BHT,-151.775861193175,0.16358682652954806,0.6675,-225.8442189996669,0.3025276098117209,0.7425
20110725A.png.PM25.BHT,-160.65220911289654,0.1911525294634513,0.8225,-230.09258438039032,0.12315678963075866,0.7775
20110725A.png.PM34.BHT,-166.07906104239345,0.15516183565342134,0.955,-240.77107764193585,0.1958556166933909,0.8
20110725A.png.QUA2.BHT,-149.85558866552432,0.13763515324483505,0.6775,-226.84488485064412,0.13592592265010572,0.8425
20110731A.newguinea.DRLN.BHT,-154.3680826411042,0.09043415893555767,0.88,-223.4315186405291,0.09253817187365296,0.6775
20110902A.aleutian.DRV.BHT,-151.95175637807438,0.15739266565610022,0.6325,-230.49008386498247,0.13678729112197688,0.7525
20111014A.png.GOGA.BHT,-150.14435371149176,0.22388515193669054,0.6775,-233.82189157999642,0.13725299731223792,0.74
20111014A.png.J32A.BHT,-154.25745599819743,0.1852234295568697,0.715,-221.4574129132626,0.10235110079074038,0.6325
20111014A.png.TKL.BHT,-159.49388865954532,0.11968510998336272,0.69,-226.70267038942143,0.1402274453648003,0.76
20111028A.peru.BLDU.BHT,-157.38991840014694,0.08660687684071698,0.7375,-227.82119465951754,0.13087960948981658,0.71
20111028A.peru.CMSA.BHT,-165.3150579767981,0.14276582359340184,0.6225,-223.19795471218566,0.13362625757287158,0.805
20111028A.peru.MBWA.BHT,-155.5962115792854,0.10866954807147942,0.9225,-230.94335144902385,0.1601755341383593,0.7225
20111028A.peru.ULN.BHT,-159.52727206350187,0.05682400001180945,0.6575,-234.59798242355203,0.11363312392654645,0.845
20111102A.pacific.DAVN.BHT,-148.28988877648362,0.1412106234146981,0.72,-213.81367363362781,0.3859493366144711,0.7625
20111102A.pacific.HIA.BHT,-161.46012318256578,0.2334633950516176,0.9725,-235.4194511885744,0.1086019037290599,0.7375
20111102A.pacific.KIEV.BHT,-162.8096568189731,0.18386783016150024,0.74,-241.58258508913312,0.2437225469991058,0.625
20111111A.pacific.ABKAR.BHT,-166.55096997275524,0.08503511298473015,0.665,-237.97018211583088,0.1029867591961916,0.6375
20111111A.pacific.KBL.BHT,-167.0200339646208,0.07552404139277244,0.8875,-237.61992961780342,0.11256320779393923,0.735
20111114A.molucca.M43A.BHT,-150.94037010241652,0.12736112274864564,0.7525,-229.0766834232376,0.17343153050038868,0.635
20111124A.japan.CP18.BHT,-152.71164358266108,0.06726164971266373,0.7275,-230.0870447482064,0.08500039630635248,0.72
20111211A.mexico.WRKA.BHT,-161.4696767077681,0.10212738283456264,0.6475,-231.16129561386924,0.1620480996081711,0.6625
20111227A.russia.DUFK.BHT,-163.15461128625176,0.0900426274536082,0.7,-239.33098092268972,0.10304458012520278,0.745
20111227A.russia.QSPA.BHT,-160.43009290338836,0.14910996836327214,0.655,-234.19527918212543,0.11681276275359022,0.7225
20111227A.russia.SAML.BHT,-159.4525181686507,0.14602463391722836,0.7025,-232.75279189151797,0.09807211320891823,0.7025
20120109A.santacruz.PS40.BHT,-162.90158643009192,0.15378218281106654,0.8025,-243.06539444321064,0.12709304600364132,0.6125
20120109A.santacruz.TIRR.BHT,-159.95998895608415,0.10846804011537864,0.7325,-229.6405469547657,0.12316802733425672,0.67
20120130A.peru.WRKA.BHT,-162.72427237223576,0.3231047781458072,0.8625,-228.78068196961843,0.2844373016900609,0.66
20120202A.vanuatu.LMK.BHT,-162.4281305929286,0.0932140738823226,0.85,-237.84348487400203,0.15740081524909,0.795
20120202A.vanuatu.N59A.BHT,-156.51727155852674,0.2169234458907163,0.69,-226.3404391159143,0.39315946485989134,0.61
20120202A.vanuatu.PAB.BHT,-162.047176854675,0.0649980405547283,0.6825,-246.02111990193526,0.0969320834729647,0.7275
20120202A.vanuatu.PS48.BHT,-162.1384273125176,0.06435037183557818,0.64,-246.98100094570103,0.1255066771127508,0.6625
20120214A.solomon.I40A.BHT,-153.55803058886943,0.06148757348744985,0.6425,-225.41946782083843,0.2855037969574964,0.6375
20120214A.solomon.P45A.BHT,-156.8518167334862,0.18015065006607325,0.75,-225.2464637802892,0.150135503868415,0.8
20120214A.solomon.SLM.BHT,-155.68754837637786,0.15691935686147407,0.905,-226.9199129488285,0.15183380065678356,0.7775
20120214A.solomon.UPAO.BHT,-155.01271356473478,0.11247441557868168,0.69,-222.84714877940368,0.15330792680097624,0.7825
20120226A.russia.DUFK.BHT,-158.8345044971091,0.07371989484042757,0.7325,-240.90192984541054,0.13426642722622287,0.7125
20120303A.loyalty.DPC.BHT,-167.70031087328638,0.4337058840482649,0.6425,-242.69850466751583,0.15168700957111014,0.67
20120414A.drakepassage.BMR.BHT,-156.30725571039585,0.08527751788370423,0.6675,-231.69426108020713,0.07307396502684124,0.6525
20120414A.drakepassage.KBS.BHT,-164.02315457608267,0.16907770996633584,0.605,-234.71156406100457,0.2265415757308055,0.765
20120414A.drakepassage.WLF1.BHT,-148.31718585749837,0.20015412074422448,0.63,-226.11365331761039,0.08847570536670399,0.675
20120415A.sumatera.IRON.BHT,-166.46795699908589,0.08164571442486386,0.7725,-220.2956844346702,0.15228411944059153,0.7675
20120417A.chile.CHGN.BHT,-150.88064986080082,0.08341412265002829,0.62,-224.27458495052304,0.16936559200268664,0.8
20120417A.chile.LYN.BHT,-156.02642803808334,0.0818542097624334,0.655,-248.29672105793503,0.11105307475524387,0.76
20120518A.chile.AAK.BHT,-160.96227196237072,0.09804468923596167,0.63,-247.30851156525384,0.1706932002290639,0.705
20120518A.chile.ABKAR.BHT,-164.10443632171405,0.11722385874386256,0.6725,-248.2465869802237,0.15375890466190698,0.7575
20120518A.chile.FUORN.BHT,-165.39308577955168,0.10452004415225898,0.6225,-221.4073627566275,0.11327581598557848,0.81
20120518A.chile.TARG.BHT,-163.91021335450318,0.06338948323296925,0.62,-239.8302581704578,0.10311136110988553,0.605
20120518B.chile.AAK.BHT,-161.08599148325868,0.09476220046477804,0.6275,-247.500044015048,0.1905909658278204,0.7075
