file,time,error,quality
n22.5_139.06,-157.141677311,0.153822351183,0.8925
n22.5_147.24,-157.21948984899998,0.09592038492300001,0.77
n22.5_155.42,-157.091251244,0.137168454652,0.9225
n22.5_16.36,-153.657682443,0.10920114376199999,0.685
n22.5_163.60,-157.60095452299998,0.272324485312,0.8125
n22.5_171.78,-157.06863712700002,0.194946220346,0.81
n22.5_196.32,-159.160450733,0.134319746141,0.885
n22.5_204.50,-156.996730299,0.12163253169600001,0.8975
n22.5_212.68,-157.879032752,0.11488769877800001,0.915
n22.5_220.86,-157.43407345,0.1316383581,0.735
n22.5_229.04,-157.47545576299999,0.0482812677771,0.65
n22.5_237.22,-158.364070658,0.107221403975,0.8225
n22.5_24.54,-155.472028115,0.17164741044100001,0.9125
n22.5_245.40,-158.385406379,0.149390682007,0.7825
n22.5_278.12,-154.774515594,0.08536482243010002,0.8325
n22.5_286.30,-156.022148818,0.08404150571489999,0.92
n22.5_310.84,-157.260393409,0.15523836587,0.82
n22.5_319.02,-157.089486841,0.052651750630199994,0.65
n22.5_32.72,-155.29615436,0.131542244568,0.685
n22.5_327.20,-156.184186294,0.141038663286,0.7625
n22.5_335.38,-156.560661296,0.145191340049,0.8975
n22.5_343.56,-157.67916437,0.2778315924,1.0475
n22.5_351.74,-157.929347326,0.136905227239,0.63
n22.5_49.08,-157.277157966,0.0835201694794,0.625
n22.5_57.26,-155.939224357,0.244562411235,1.04
n22.5_65.44,-156.349300319,0.10393576472300001,0.7125
n22.5_73.62,-156.50002868,0.121869454151,0.64
n22.5_8.18,-151.731905478,0.156351987483,0.825
n22.5_89.98,-156.327094733,0.0786309912127,0.6825
n22.5_98.16,-156.149692645,0.155579661038,0.7725
n30.0_0,-157.43655269799999,0.10685041403699999,0.6175
n30.0_102.84,-156.08340195600002,0.152371980498,0.8
n30.0_119.98,-154.564938047,0.15621594952600001,0.845
n30.0_128.55,-153.919206811,0.08470919896019999,0.68
n30.0_137.12,-156.138271524,0.19200398396600002,0.7075
n30.0_145.69,-157.009176771,0.164018009878,0.8225
n30.0_154.26,-157.107899751,0.0560967181091,0.6825
n30.0_17.14,-152.436808176,0.27458242873000005,0.8325
n30.0_171.40,-156.670739263,0.177632275192,0.71
n30.0_197.11,-158.083066079,0.194248021481,0.9675
n30.0_205.68,-158.965855264,0.045430508943600005,0.6275
n30.0_214.25,-158.657209715,0.054497659684,0.665
n30.0_222.82,-158.327747256,0.10095905600400001,0.87
n30.0_231.39,-157.463612722,0.10430731178500001,0.875
n30.0_25.71,-153.07570866700001,0.098959597326,0.6825
n30.0_282.81,-159.094893437,0.09945387445180001,0.7125
n30.0_317.09,-153.609711611,0.0565619611832,0.6475
n30.0_325.66,-155.936988185,0.107827116556,0.73
n30.0_334.23,-156.62675802200002,0.14351828161,0.8875
n30.0_34.28,-155.389480052,0.09905797618989999,0.6675
n30.0_342.80,-157.343726625,0.160189586798,0.8975
n30.0_351.37,-157.65150202799998,0.102886359656,0.855
n30.0_42.85,-156.133173761,0.17712729475800001,0.9025
n30.0_51.42,-155.991753144,0.220039109583,0.91
n30.0_59.99,-155.993644221,0.172686387421,0.9325
n30.0_68.56,-155.06679990799998,0.11336432707699999,0.7725
n30.0_77.13,-157.033558755,0.206126896318,0.6525
n30.0_85.70,-156.737514661,0.0915444153082,0.8625
n30.0_94.27,-155.99366778,0.0705017391564,0.745
n37.5_0,-159.06631713,0.10291221632099999,0.73
n37.5_104.17,-156.513992781,0.18816258215599999,0.965
n37.5_113.64,-155.750558674,0.162312850637,0.88
n37.5_123.11,-155.143021034,0.103327829721,0.7875
n37.5_170.46,-157.271337331,0.17880213496300001,0.885
n37.5_18.94,-155.43453979,0.165888364165,0.895
n37.5_189.40,-158.58376922899998,0.18089496855599999,0.955
n37.5_198.87,-158.968049294,0.123009927885,0.8425
n37.5_208.34,-159.136755084,0.082884974747,0.6525
n37.5_217.81,-158.100519112,0.0469989162661,0.6075
n37.5_227.28,-157.199360895,0.09404796753260002,0.6475
n37.5_274.63,-159.71389374700001,0.16479585558,0.6575
n37.5_28.41,-156.846248131,0.0569924945431,0.6375
n37.5_312.51,-153.784681815,0.0525322623674,0.6925
n37.5_321.98,-154.800229886,0.102885454246,0.765
n37.5_331.45,-156.116658677,0.154037364549,0.9375
n37.5_340.92,-155.881404957,0.127465841398,0.645
n37.5_350.39,-159.06525268,0.148713975894,0.695
n37.5_37.88,-156.909099042,0.151199885455,0.8675
n37.5_47.35,-155.72125921100002,0.25535422532499996,1.03
n37.5_66.29,-154.865169888,0.142650338829,0.6425
n37.5_75.76,-155.919831364,0.11168485718,0.655
n37.5_85.23,-156.48262849600002,0.101899502084,0.8125
n37.5_94.70,-156.979973265,0.09596098174519999,0.8925
n45.0_105.80,-156.80663439,0.039361185727199995,0.6475
n45.0_116.38,-155.684595039,0.17816183659600002,0.865
n45.0_126.96,-155.825388701,0.0734847595602,0.6375
n45.0_169.28,-158.200579191,0.08970956715980001,0.8
n45.0_179.86,-158.030425489,0.149461956251,0.6875
n45.0_190.44,-157.214437414,0.0768382437709,0.655
n45.0_21.16,-157.861176102,0.122164508333,0.68
n45.0_222.18,-157.416988428,0.0496710637185,0.6225
n45.0_232.76,-157.896922154,0.108768544811,0.91
n45.0_243.34,-159.971814516,0.07830856948319999,0.645
n45.0_275.08,-160.44059878299998,0.198325611116,0.665
n45.0_296.24,-156.121610729,0.308777772799,0.935
n45.0_306.82,-154.286026789,0.207418008529,0.9425
n45.0_31.74,-157.657378911,0.08427795305789999,0.6575
n45.0_317.40,-153.141848802,0.0855569284512,0.6675
n45.0_327.98,-155.49872257799998,0.22805780329,0.8225
n45.0_338.56,-156.582194586,0.141407927592,0.81
n45.0_42.32,-154.338819984,0.241899990725,0.8475
n45.0_52.90,-154.540090718,0.157842757767,0.625
n45.0_63.48,-154.555220657,0.15179169113,0.825
n45.0_74.06,-155.88079340000002,0.13252915589199998,0.94
n45.0_84.64,-156.26970062700002,0.0813575446025,0.6525
n45.0_95.22,-157.293064238,0.055049290201,0.6275
n52.5_111.69,-155.641221101,0.0679503336431,0.645
n52.5_124.10,-155.948479031,0.215182669609,0.86
n52.5_136.51,-155.213812584,0.10155357912999999,0.6675
n52.5_173.74,-153.87580440899998,0.21949619838799997,0.64
n52.5_186.15,-154.699480657,0.12521479139900002,0.74
n52.5_198.56,-159.232617161,0.12261512943,0.67
n52.5_210.97,-158.139503021,0.090317119598,0.625
n52.5_223.38,-157.83597256,0.06638001998269999,0.605
