file,time,error,quality
19950319B.indonesia.DSB.BHT,-164.45522226577498,0.19078845031174746,0.67
19950319B.indonesia.IBIB.BHT,-160.63350372867598,0.07790012445478099,0.6125
19950319B.indonesia.KONO.BHT,-151.88315836182414,0.11248199711381587,0.795
19950319B.indonesia.ROSL.BHT,-153.1438089221872,0.2085614532880936,0.79
19950326A.southsandwich.BRVK.BHT,-155.22356252854104,0.1387811641674834,0.615
19950414A.southsandwich.CMB.BHT,-161.82038595421974,0.08712501823218352,0.645
19950417A.atlantic.BJT.BHT,-149.31883180398398,0.16507377741326734,0.695
19950417A.atlantic.INU.BHT,-161.4956075187261,0.19419733960418895,0.815
19950421A.philippine.CPUP.BHT,-167.58715029934302,0.13201109308212405,0.6975
19950421A.philippine.SPA.BHT,-154.31387714814198,0.10221312127561599,0.6725
19950517A.loyalty.MAK.BHT,-150.78799680136052,0.18398166402704075,0.765
19950518A.atlantic.CAN.BHT,-159.77036977080127,0.11542578003751625,0.655
19950518A.atlantic.CHTO.BHT,-156.4947200721304,0.07150099221351856,0.63
19950518A.atlantic.CTAO.BHT,-161.09615689929296,0.07730544764188764,0.7675
19950518A.atlantic.DRV.BHT,-149.71778227459626,0.10328480415935924,0.765
19950518A.atlantic.PMG.BHT,-166.87636453284617,0.13392965215226446,0.84
19950518A.atlantic.SNZO.BHT,-160.43259714896334,0.20863253688002206,0.6525
19950523A.atlantic.CRY.BHT,-163.7191242321308,0.10600020835727612,0.68
19950523A.atlantic.ICAN.BHT,-158.66376488661493,0.20937094653836527,0.62
19950523A.atlantic.RDM.BHT,-160.21097849231717,0.11872042488720384,0.77
19950529A.santacruz.BOCO.BHT,-155.43139992408285,0.11935893034406216,0.6125
19950529A.santacruz.FRB.BHT,-152.2379275909187,0.11768820238734262,0.78
19950529A.santacruz.KBS.BHT,-163.5798668570221,0.14627564759943384,0.6275
19950529A.santacruz.KEG.BHT,-165.36385782708413,0.14729450153985688,0.66
19950531A.mexico.ARU.BHT,-151.10965812859143,0.2469805862936679,0.73
19950531A.mexico.BRVK.BHT,-152.08029321968894,0.1351638313006284,0.8975
19950531A.mexico.ZRN.BHT,-155.5841054746187,0.10433538284079738,0.62
19950615A.greece.NOUC.BHT,-163.1264860462182,0.13325091210561962,0.6575
19950621A.balleny.CMB.BHT,-152.77039498447832,0.1003205592739796,0.7025
19950621A.balleny.FRB.BHT,-166.54431762742308,0.1674823814219705,0.63
19950621A.balleny.KBS.BHT,-162.4523205559249,0.20833016742962251,0.665
19950621A.balleny.LVZ.BHT,-163.25032440614999,0.3360016823676852,0.6775
19950621A.balleny.MBC.BHT,-158.51081278942775,0.1123732344793876,0.65
19950621A.balleny.MLR.BHT,-161.49584384226182,0.1272397491950487,0.8675
19950621A.balleny.SCZ.BHT,-163.23570041399188,0.1279896116286501,0.69
19950621A.balleny.STU.BHT,-169.50374710455878,0.10030837576392568,0.69
19950621A.balleny.TLG.BHT,-149.15796001269416,0.1644807168731959,0.785
19950625A.png.TACA.BHT,-159.17945847839025,0.2145915680629608,0.645
19950627A.honduras.CTAO.BHT,-160.03054043826916,0.2004697987359308,0.675
19950630A.california.DRV.BHT,-156.36586185698505,0.1910841993977579,0.7325
19950630A.california.ZRN.BHT,-146.06442378182663,0.1196811704807182,0.9475
19950711A.china.SJG.BHT,-161.66780777901832,0.18213560139367624,0.7075
19950712A.loyalty.MAK.BHT,-152.87393104045861,0.08567858916103945,0.755
19950727A.indianocean.PFO.BHT,-153.61012258406618,0.1016520148811834,0.7225
19950730A.chile.INU.BHT,-167.0826501213063,0.10990013359667557,0.6975
19950730A.chile.OGS.BHT,-169.059675328776,0.14845433169959554,0.6575
19950730A.chile.TSK.BHT,-165.23793270166163,0.2221042780211912,0.7425
19950807A.micronesia.CRUZ.BHT,-164.5808540949862,0.1335063969774566,0.915
19950817A.png.KOG.BHT,-166.9292039561287,0.2089669139246819,0.9725
19950817A.png.MM17.BHT,-156.6347632280764,0.10919069518963156,0.76
19950823A.pacific.ZRN.BHT,-161.5630005280079,0.10128363874854088,0.755
19950828A.california.ATD.BHT,-165.8103638882699,0.14293765342395726,0.6375
19950828A.california.DRV.BHT,-157.57949905889618,0.080933937370355,0.8725
19950828A.california.MSEY.BHT,-165.7754801865151,0.0992368778643586,0.6725
19950829A.indianridge.CCM.BHT,-170.18181276357194,0.19210920088108344,0.64
19950829A.indianridge.CMB.BHT,-160.4647806871989,0.14666264222085384,0.825
19950829A.indianridge.HRV.BHT,-170.4238040493403,0.2232351612249094,0.7225
19950829A.indianridge.KEV.BHT,-149.3766901323337,0.13598295516357933,0.785
19950829A.indianridge.KOG.BHT,-150.13061459869562,0.230512386633346,0.6975
19950829A.indianridge.KONO.BHT,-166.62301249918613,0.1064774894424102,0.6825
19950829A.indianridge.LID.BHT,-157.52833257216218,0.22302661751318065,0.8925
19950829A.indianridge.YKW3.BHT,-161.8464664798352,0.11420148410009108,0.605
19950923A.peru.TKM2.BHT,-164.6997827338453,0.14510547393094025,0.65
19951006A.indonesia.BAR.BHT,-162.4688569686981,0.13337491722619338,0.885
19951006A.indonesia.DGR.BHT,-162.01462486360066,0.12555017126310272,0.69
19951006A.indonesia.PAS.BHT,-161.690526703082,0.20542277583390448,0.6125
19951006A.indonesia.SAVY.BHT,-157.23333845712563,0.12292981266361055,0.755
19951012A.pacific.TSK.BHT,-158.14062563236877,0.1866316767730722,0.715
19951013A.macquarie.DRLN.BHT,-164.5195114425303,0.11566173923611107,0.76
19951019A.japan.SDV.BHT,-161.5702115101916,0.16423491179396274,0.945
19951108A.sumatera.FFC.BHT,-156.73430872733067,0.10521715532962936,0.6
19951108A.sumatera.ISA.BHT,-150.43937217885366,0.1994263331556813,0.81
19951108A.sumatera.PLCA.BHT,-156.8848234353664,0.2034229259381627,0.6375
19951124A.kuril.NNA.BHT,-155.90506246647658,0.19017672460905785,0.6275
19951124A.newzealand.KMBO.BHT,-153.92654421386203,0.2331988221080217,0.81
19951201A.pacific.BJT.BHT,-146.25397315179364,0.3133762100786104,0.695
19951201A.pacific.BRVK.BHT,-151.25579727260447,0.10929473883470373,0.905
19951201A.pacific.CHKZ.BHT,-149.0369514740754,0.11657315908285396,0.69
19951201A.pacific.CTAO.BHT,-151.25116122473577,0.07223283162078319,0.7525
19951201A.pacific.KURK.BHT,-154.8477331843481,0.05591631929656293,0.65
19951201A.pacific.LSA.BHT,-155.94436461321612,0.1831646798878542,0.7925
19951201A.pacific.MSEY.BHT,-161.42629146002488,0.16195321262059784,0.6175
19951201A.pacific.TAM.BHT,-143.2519430173062,0.08648453139178101,0.8
19951201A.pacific.VOS.BHT,-153.34669548176163,0.1034078852168071,0.725
19951201A.pacific.ZRN.BHT,-151.95356313618842,0.16365947030888958,0.905
19951202A.kuril.STC6.BHT,-159.74601548352854,0.2120340574213543,0.61
19951202A.kuril.TRRB.BHT,-156.89217241623174,0.15791432557224147,0.635
19951205A.timor.DRLN.BHT,-158.03903306316488,0.08138576041099023,0.85
19951210A.kuril.VABB.BHT,-165.6914786762427,0.17322017512018428,0.8125
19951211A.mexico.BOSA.BHT,-157.88304727338237,0.2484770495479333,0.605
19951211A.mexico.CHTO.BHT,-159.85851712039542,0.0917396500526233,0.8725
19951211A.mexico.CTAO.BHT,-156.66264276496685,0.12641840050460315,0.8925
19951211A.mexico.PMG.BHT,-160.71729345832242,0.0909722725723755,0.7175
19951225A.kermadec.DSB.BHT,-166.56510947830668,0.1469063445917399,0.8
19951230A.pacific.BGCA.BHT,-154.38338481517917,0.14280078724562992,0.805
19951230A.pacific.KURK.BHT,-158.7095791736504,0.13043645863157394,0.8475
19951230A.pacific.OBN.BHT,-164.64950553908727,0.10656522651104164,0.755
19951230A.pacific.SYO.BHT,-158.85767722800915,0.08675405666672216,0.87
19951230A.pacific.TLY.BHT,-163.1170521233646,0.1472163470946251,0.625
19951230A.pacific.WUS.BHT,-160.7716371071307,0.08282496643336654,0.6875
19960122A.southsandwich.DPC.BHT,-156.8648805642739,0.11842983737587952,0.6025
19960122A.southsandwich.PMB.BHT,-155.16290432101368,0.2015109693925396,0.6525
19960130A.kermadec.MBC.BHT,-154.88030678593012,0.16000705454294165,0.6525
19960203A.china.PEL.BHT,-173.48252745753803,0.10252225524557468,0.615
19960216A.ascension.ARPA.BHT,-156.94034542084137,0.1657373689033217,0.835
19960216A.ascension.CAN.BHT,-152.59082565006753,0.2450201903174057,0.8875
19960216A.ascension.MTCA.BHT,-155.82155887103193,0.1678493624788858,0.745
19960217A.indonesia.STU.BHT,-150.37118320708225,0.3965873915489615,0.7375
19960217B.indonesia.VSL.BHT,-152.57571327352483,0.12118933181439533,0.735
19960217B.indonesia.WLF.BHT,-156.24254459720078,0.3962685648959128,0.7725
19960218A.ascension.CAN.BHT,-155.66532131995814,0.13531664163336474,0.87
19960218A.ascension.MTCA.BHT,-153.07164391441853,0.07233036203568527,0.6675
19960218A.ascension.VNDA.BHT,-148.90344490299924,0.2821655740945041,0.9875
19960218A.indonesia.VABB.BHT,-159.5651110604037,0.3424122786019829,0.665
19960224A.indonesia.BOCO.BHT,-166.81397345355018,0.18003859522494467,0.85
19960305A.taiwan.LBTB.BHT,-147.26260138287805,0.08712358779704804,0.75
19960322A.aleutian.ATDB.BHT,-162.97582612471047,0.1726368982701526,0.615
19960322A.aleutian.BDFB.BHT,-162.44891189241002,0.053230368764938134,0.64
19960324A.macquarie.CMB.BHT,-156.40102914799064,0.27638419432423256,0.635
19960324A.macquarie.FFC.BHT,-156.85899266814766,0.11402558637624627,0.66
19960324A.macquarie.LVZ.BHT,-158.86097241213383,0.14209016020920062,0.6675
19960324A.macquarie.SCHQ.BHT,-166.00527263175934,0.12201267120741326,0.61
19960324A.macquarie.ULN.BHT,-162.77108595817487,0.5843829410001402,0.7675
19960328A.owenfracture.COL.BHT,-160.35290500212955,0.13935238936535072,0.6475
19960330A.aleutian.ATDB.BHT,-157.79324728849576,0.3337966438868712,0.8925
19960419A.chile.PET.BHT,-159.12903594687438,0.21682419921042195,0.6425
19960419A.chile.XAN.BHT,-167.54775142598228,0.11595207398006398,0.6075
19960602A.atlantic.BJT.BHT,-151.89986829112826,0.20254760340867764,0.9525
19960602A.atlantic.MAJO.BHT,-154.43424359777745,0.2453909256782819,0.615
19960606A.indianridge.ALQN.BHT,-168.79242937394406,0.15062021938995476,0.67
19960606A.indianridge.CARO.BHT,-160.9279680335524,0.09797591788185496,0.8925
19960606A.indianridge.DSB.BHT,-154.12432375977232,0.14554716526290726,0.83
